Theta,Phi,PsiLeft encoder,Right encoder,L phi ,R phi ,X,Y,Psi,D1_U,Error_u,D2_u,err_Ï†,Î¸_set,D3_u,err_Ïˆ,duty_L,duty_R,„,­ûð	Á´ð	Á´ð	Á´ð	Á´h
Á´ðÁ´ð	Á´ðÁ´
-0.035295,-0.773210,-0.089617,-80.000000,-150.000000,-0.513332,-0.962498,0.000000,0.000000,0.000000,-0.423543,-0.035295,0.000000,0.773210,0.000000,0.000000,0.089617,-0.423543,-0.423543
-0.036404,-0.851319,-0.079375,-96.000000,-158.000000,-0.615999,-1.013831,0.000000,0.000000,0.000000,-0.436851,-0.036404,0.000000,0.851319,0.000000,0.000000,0.079375,-0.436851,-0.436851
-0.026630,-0.998752,-0.085776,-118.000000,-185.000000,-0.757165,-1.187081,0.000000,0.000000,0.000000,-0.319556,-0.026630,0.000000,0.998752,0.000000,0.000000,0.085776,-0.319556,-0.319556
-0.020603,-1.111434,-0.097299,-132.000000,-208.000000,-0.846998,-1.334664,0.000000,0.000000,0.000000,-0.247234,-0.020603,0.000000,1.111434,0.000000,0.000000,0.097299,-0.247234,-0.247234
-0.025532,-1.154862,-0.099859,-137.000000,-215.000000,-0.879081,-1.379580,0.000000,0.000000,0.000000,-0.306381,-0.025532,0.000000,1.154862,0.000000,0.000000,0.099859,-0.306381,-0.306381
-0.036510,-1.169049,-0.101139,-137.000000,-216.000000,-0.879081,-1.385997,0.000000,0.000000,0.000000,-0.438121,-0.036510,0.000000,1.169049,0.000000,0.000000,0.101139,-0.438121,-0.438121
-0.030056,-1.229970,-0.125464,-138.000000,-236.000000,-0.885498,-1.514330,0.000000,0.000000,0.000000,-0.360669,-0.030056,0.000000,1.229970,0.000000,0.000000,0.125464,-0.360669,-0.360669
-0.022379,-1.270418,-0.144668,-138.000000,-251.000000,-0.885498,-1.610580,0.000000,0.000000,0.000000,-0.268552,-0.022379,0.000000,1.270418,0.000000,0.000000,0.144668,-0.268552,-0.268552
-0.019125,-1.276788,-0.148508,-138.000000,-254.000000,-0.885498,-1.629830,0.000000,0.000000,0.000000,-0.229495,-0.019125,0.000000,1.276788,0.000000,0.000000,0.148508,-0.229495,-0.229495
-0.016956,-1.274620,-0.148508,-138.000000,-254.000000,-0.885498,-1.629830,0.000000,0.000000,0.000000,-0.203472,-0.016956,0.000000,1.274620,0.000000,0.000000,0.148508,-0.203472,-0.203472
-0.010125,-1.267789,-0.148508,-138.000000,-254.000000,-0.885498,-1.629830,0.000000,0.000000,0.000000,-0.121497,-0.010125,0.000000,1.267789,0.000000,0.000000,0.148508,-0.121497,-0.121497
-0.002508,-1.256963,-0.149789,-137.000000,-254.000000,-0.879081,-1.629830,0.000000,0.000000,0.000000,-0.030096,-0.002508,0.000000,1.256963,0.000000,0.000000,0.149789,-0.030096,-0.030096
0.006088,-1.235534,-0.152349,-134.000000,-253.000000,-0.859831,-1.623413,0.000000,0.000000,0.000000,0.073059,0.006088,0.000000,1.235534,0.000000,0.000000,0.152349,0.073059,0.073059
0.016258,-1.225364,-0.152349,-134.000000,-253.000000,-0.859831,-1.623413,0.000000,0.000000,0.000000,0.195100,0.016258,0.000000,1.225364,0.000000,0.000000,0.152349,0.195100,0.195100
0.032390,-1.206023,-0.153629,-133.000000,-253.000000,-0.853415,-1.623413,0.000000,0.000000,0.000000,0.388685,0.032390,0.000000,1.206023,0.000000,0.000000,0.153629,0.388685,0.388685
0.033250,-1.041539,-0.152349,-108.000000,-227.000000,-0.692998,-1.456580,0.000000,0.000000,0.000000,0.399006,0.033250,0.000000,1.041539,0.000000,0.000000,0.152349,0.399006,0.399006
-0.009263,-0.817761,-0.151069,-67.000000,-185.000000,-0.429916,-1.187081,0.000000,0.000000,0.000000,-0.111150,-0.009263,0.000000,0.817761,0.000000,0.000000,0.151069,-0.111150,-0.111150
-0.004342,-0.787174,-0.153629,-62.000000,-182.000000,-0.397832,-1.167831,0.000000,0.000000,0.000000,-0.052105,-0.004342,0.000000,0.787174,0.000000,0.000000,0.153629,-0.052105,-0.052105
0.006704,-0.772919,-0.152349,-62.000000,-181.000000,-0.397832,-1.161414,0.000000,0.000000,0.000000,0.080444,0.006704,0.000000,0.772919,0.000000,0.000000,0.152349,0.080444,0.080444
0.017225,-0.762398,-0.152349,-62.000000,-181.000000,-0.397832,-1.161414,0.000000,0.000000,0.000000,0.206704,0.017225,0.000000,0.762398,0.000000,0.000000,0.152349,0.206704,0.206704
0.030356,-0.746058,-0.153629,-61.000000,-181.000000,-0.391416,-1.161414,0.000000,0.000000,0.000000,0.364277,0.030356,0.000000,0.746058,0.000000,0.000000,0.153629,0.364277,0.364277
0.038289,-0.661126,-0.153629,-49.000000,-169.000000,-0.314416,-1.084414,0.000000,0.000000,0.000000,0.459466,0.038289,0.000000,0.661126,0.000000,0.000000,0.153629,0.459466,0.459466
0.012912,-0.494004,-0.153629,-19.000000,-139.000000,-0.121916,-0.891915,0.000000,0.000000,0.000000,0.154944,0.012912,0.000000,0.494004,0.000000,0.000000,0.153629,0.154944,0.154944
0.008670,-0.408413,-0.153629,-5.000000,-125.000000,-0.032083,-0.802081,0.000000,0.000000,0.000000,0.104037,0.008670,0.000000,0.408413,0.000000,0.000000,0.153629,0.104037,0.104037
0.020818,-0.396264,-0.153629,-5.000000,-125.000000,-0.032083,-0.802081,0.000000,0.000000,0.000000,0.249815,0.020818,0.000000,0.396264,0.000000,0.000000,0.153629,0.249815,0.249815
0.030077,-0.387005,-0.153629,-5.000000,-125.000000,-0.032083,-0.802081,0.000000,0.000000,0.000000,0.360926,0.030077,0.000000,0.387005,0.000000,0.000000,0.153629,0.360926,0.360926
0.036939,-0.370518,-0.154910,-3.000000,-124.000000,-0.019250,-0.795665,0.000000,0.000000,0.000000,0.443274,0.036939,0.000000,0.370518,0.000000,0.000000,0.154910,0.443274,0.443274
0.035652,-0.333305,-0.165152,7.000000,-122.000000,0.044917,-0.782831,0.000000,0.000000,0.000000,0.427830,0.035652,0.000000,0.333305,0.000000,0.000000,0.165152,0.427830,0.427830
